 "albumid","album_title","artistid","artist_name","trackid","track_name","track_composer","track_milliseconds","track_bytes","track_unit_price","genreid","music_genre","mediatypeid","media_type","invoicelineid","invoice_line_unit_price","invoice_line_quantity","invoice_line_total","invoiceid","invoice_date","invoice_billing_address","invoice_billing_city","invoice_billing_country","invoice_billing_postal_code","invoice_billing_state","invoice_total","customerid","customer_first_name","customer_last_name","customer_company","customer_address","customer_city","customer_state","customer_country","customer_postal_code","customer_phone","customer_fax","customer_email","employee_first_name","employee_last_name","employee_title","employee_reports_to","employee_birth_date","employee_hire_date","employee_address","employee_city","employee_state","employee_country","employee_postal_code","employee_phone","employee_fax","employee_email"
105,No Prayer For The Dying,90,Iron Maide,"1,331",Run Silent Run Deep,Bruce Dickinson/Steve Harris,"275,408","4,407,296",0.99,3,Metal,1,MPEG audio file,"1,942",0.99,1,0.99,359,2013-05-02 00:00:00,"110 Raeburn Pl",Edinburgh ,United Kingdom,EH4 1HH,,3.96,54,Steve,Murray,,"110 Raeburn Pl",Edinburgh ,,United Kingdom,EH4 1HH,+44 0131 315 3300,,steve.murray@yahoo.uk,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
108,Rock In Rio [CD1],90,Iron Maide,"1,359",Sign Of The Cross,Steve Harris,"649,116","25,966,720",0.99,3,Metal,1,MPEG audio file,"1,950",0.99,1,0.99,360,2013-05-03 00:00:00,"12,Community Centre",Delhi,India,"110017",,5.94,58,Manoj,Pareek,,"12,Community Centre",Delhi,,India,"110017",+91 0124 39883988,,manoj.pareek@rediff.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
106,Piece Of Mind,90,Iron Maide,"1,339",The Trooper,Steve Harris,"251,454","4,024,320",0.99,3,Metal,1,MPEG audio file,"1,945",0.99,1,0.99,360,2013-05-03 00:00:00,"12,Community Centre",Delhi,India,"110017",,5.94,58,Manoj,Pareek,,"12,Community Centre",Delhi,,India,"110017",+91 0124 39883988,,manoj.pareek@rediff.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
106,Piece Of Mind,90,Iron Maide,"1,343",To Tame A Land,Steve Harris,"445,283","7,129,264",0.99,3,Metal,1,MPEG audio file,"1,946",0.99,1,0.99,360,2013-05-03 00:00:00,"12,Community Centre",Delhi,India,"110017",,5.94,58,Manoj,Pareek,,"12,Community Centre",Delhi,,India,"110017",+91 0124 39883988,,manoj.pareek@rediff.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
107,Powerslave,90,Iron Maide,"1,347",Flash of The Blade,Dickinso,"242,729","5,828,861",0.99,3,Metal,1,MPEG audio file,"1,947",0.99,1,0.99,360,2013-05-03 00:00:00,"12,Community Centre",Delhi,India,"110017",,5.94,58,Manoj,Pareek,,"12,Community Centre",Delhi,,India,"110017",+91 0124 39883988,,manoj.pareek@rediff.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
107,Powerslave,90,Iron Maide,"1,351",Rime of the Ancient Mariner,Harris,"816,509","19,599,577",0.99,3,Metal,1,MPEG audio file,"1,948",0.99,1,0.99,360,2013-05-03 00:00:00,"12,Community Centre",Delhi,India,"110017",,5.94,58,Manoj,Pareek,,"12,Community Centre",Delhi,,India,"110017",+91 0124 39883988,,manoj.pareek@rediff.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
108,Rock In Rio [CD1],90,Iron Maide,"1,355",Brave New World,Bruce Dickinson/David Murray/Steve Harris,"366,785","14,676,148",0.99,3,Metal,1,MPEG audio file,"1,949",0.99,1,0.99,360,2013-05-03 00:00:00,"12,Community Centre",Delhi,India,"110017",,5.94,58,Manoj,Pareek,,"12,Community Centre",Delhi,,India,"110017",+91 0124 39883988,,manoj.pareek@rediff.com,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
114,Virtual XI,90,Iron Maide,"1,413",Como Estais Amigos,Blaze Bayley/Janick Gers,"330,292","13,213,824",0.99,1,Rock,1,MPEG audio file,"1,959",0.99,1,0.99,361,2013-05-06 00:00:00,Klanova 9/506,Prague,Czech Republic,"14700",,8.91,5,Frantiaek,Wichterlova,JetBrains s.r.o.,Klanova 9/506,Prague,,Czech Republic,"14700",+420 2 4172 5555,+420 2 4172 5555,frantisekw@jetbrains.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
113,The X Factor,90,Iron Maide,"1,395",Sign Of The Cross,Steve Harris,"678,008","27,121,792",0.99,1,Rock,1,MPEG audio file,"1,956",0.99,1,0.99,361,2013-05-06 00:00:00,Klanova 9/506,Prague,Czech Republic,"14700",,8.91,5,Frantiaek,Wichterlova,JetBrains s.r.o.,Klanova 9/506,Prague,,Czech Republic,"14700",+420 2 4172 5555,+420 2 4172 5555,frantisekw@jetbrains.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
111,Somewhere in Time,90,Iron Maide,"1,383",Stranger in a Strange Land,Adrian Smith,"344,502","8,270,899",0.99,3,Metal,1,MPEG audio file,"1,954",0.99,1,0.99,361,2013-05-06 00:00:00,Klanova 9/506,Prague,Czech Republic,"14700",,8.91,5,Frantiaek,Wichterlova,JetBrains s.r.o.,Klanova 9/506,Prague,,Czech Republic,"14700",+420 2 4172 5555,+420 2 4172 5555,frantisekw@jetbrains.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
114,Virtual XI,90,Iron Maide,"1,407",The Angel And The Gambler,Steve Harris,"592,744","23,711,872",0.99,1,Rock,1,MPEG audio file,"1,958",0.99,1,0.99,361,2013-05-06 00:00:00,Klanova 9/506,Prague,Czech Republic,"14700",,8.91,5,Frantiaek,Wichterlova,JetBrains s.r.o.,Klanova 9/506,Prague,,Czech Republic,"14700",+420 2 4172 5555,+420 2 4172 5555,frantisekw@jetbrains.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
109,Rock In Rio [CD2],90,Iron Maide,"1,365",Fear Of The Dark,Steve Harris,"460,695","18,430,080",0.99,1,Rock,1,MPEG audio file,"1,951",0.99,1,0.99,361,2013-05-06 00:00:00,Klanova 9/506,Prague,Czech Republic,"14700",,8.91,5,Frantiaek,Wichterlova,JetBrains s.r.o.,Klanova 9/506,Prague,,Czech Republic,"14700",+420 2 4172 5555,+420 2 4172 5555,frantisekw@jetbrains.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
110,Seventh Son of a Seventh So,90,Iron Maide,"1,371",Moonchild,Adrian Smith; Bruce Dickinso,"340,767","8,179,151",0.99,3,Metal,1,MPEG audio file,"1,952",0.99,1,0.99,361,2013-05-06 00:00:00,Klanova 9/506,Prague,Czech Republic,"14700",,8.91,5,Frantiaek,Wichterlova,JetBrains s.r.o.,Klanova 9/506,Prague,,Czech Republic,"14700",+420 2 4172 5555,+420 2 4172 5555,frantisekw@jetbrains.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
110,Seventh Son of a Seventh So,90,Iron Maide,"1,377",The Clairvoyant,Adrian Smith; Bruce Dickinson; Steve Harris,"267,023","6,411,510",0.99,3,Metal,1,MPEG audio file,"1,953",0.99,1,0.99,361,2013-05-06 00:00:00,Klanova 9/506,Prague,Czech Republic,"14700",,8.91,5,Frantiaek,Wichterlova,JetBrains s.r.o.,Klanova 9/506,Prague,,Czech Republic,"14700",+420 2 4172 5555,+420 2 4172 5555,frantisekw@jetbrains.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
113,The X Factor,90,Iron Maide,"1,401",Judgement Of Heave,Steve Harris,"312,476","12,501,120",0.99,1,Rock,1,MPEG audio file,"1,957",0.99,1,0.99,361,2013-05-06 00:00:00,Klanova 9/506,Prague,Czech Republic,"14700",,8.91,5,Frantiaek,Wichterlova,JetBrains s.r.o.,Klanova 9/506,Prague,,Czech Republic,"14700",+420 2 4172 5555,+420 2 4172 5555,frantisekw@jetbrains.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
112,The Number of The Beast,90,Iron Maide,"1,389",Gangland,Adrian Smith/Clive Burr/Steve Harris,"228,440","3,202,866",0.99,3,Metal,1,MPEG audio file,"1,955",0.99,1,0.99,361,2013-05-06 00:00:00,Klanova 9/506,Prague,Czech Republic,"14700",,8.91,5,Frantiaek,Wichterlova,JetBrains s.r.o.,Klanova 9/506,Prague,,Czech Republic,"14700",+420 2 4172 5555,+420 2 4172 5555,frantisekw@jetbrains.com,Margaret,Park,Sales Support Agent,2,1947-09-19 00:00:00,2003-05-03 00:00:00,"683 10 Street SW",Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,
118,The Return Of The Space Cowboy,92,Jamiroquai,"1,458",Light Years,Toby Smith,"354,560","11,796,244",0.99,15,Electronica/Dance,1,MPEG audio file,"1,964",0.99,1,0.99,362,2013-05-11 00:00:00,"8210 111 ST NW",Edmonto,Canada,T6G 2C7,AB,13.86,14,Mark,Philips,Telus,"8210 111 ST NW",Edmonto,AB,Canada,T6G 2C7,+1 (780) 434-4554,+1 (780) 434-5565,mphilips12@shaw.ca,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
122,Jorge Ben Jor 25 Anos,46,Jorge Be,"1,512",Os Alquimistas Estao Chegando,,"367,281","12,304,520",0.99,7,Lati,1,MPEG audio file,"1,970",0.99,1,0.99,362,2013-05-11 00:00:00,"8210 111 ST NW",Edmonto,Canada,T6G 2C7,AB,13.86,14,Mark,Philips,Telus,"8210 111 ST NW",Edmonto,AB,Canada,T6G 2C7,+1 (780) 434-4554,+1 (780) 434-5565,mphilips12@shaw.ca,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
119,Get Bor,93,JET,"1,476",Take It Or Leave It,C. Muncey/N. Cester,"142,889","4,643,370",0.99,4,Alternative & Punk,1,MPEG audio file,"1,966",0.99,1,0.99,362,2013-05-11 00:00:00,"8210 111 ST NW",Edmonto,Canada,T6G 2C7,AB,13.86,14,Mark,Philips,Telus,"8210 111 ST NW",Edmonto,AB,Canada,T6G 2C7,+1 (780) 434-4554,+1 (780) 434-5565,mphilips12@shaw.ca,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
124,Cafezinho,97,Joao Suplicy,"1,539",Equinocio,Joao Suplicy,"269,008","8,871,455",0.99,16,World,1,MPEG audio file,"1,973",0.99,1,0.99,362,2013-05-11 00:00:00,"8210 111 ST NW",Edmonto,Canada,T6G 2C7,AB,13.86,14,Mark,Philips,Telus,"8210 111 ST NW",Edmonto,AB,Canada,T6G 2C7,+1 (780) 434-4554,+1 (780) 434-5565,mphilips12@shaw.ca,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
123,Jota Quest-1995,96,Jota Quest,"1,521",As Dores do Mundo,Hyldo,"255,477","8,537,092",0.99,7,Lati,1,MPEG audio file,"1,971",0.99,1,0.99,362,2013-05-11 00:00:00,"8210 111 ST NW",Edmonto,Canada,T6G 2C7,AB,13.86,14,Mark,Philips,Telus,"8210 111 ST NW",Edmonto,AB,Canada,T6G 2C7,+1 (780) 434-4554,+1 (780) 434-5565,mphilips12@shaw.ca,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
123,Jota Quest-1995,96,Jota Quest,"1,530",Sem Sentido,,"250,462","8,292,108",0.99,7,Lati,1,MPEG audio file,"1,972",0.99,1,0.99,362,2013-05-11 00:00:00,"8210 111 ST NW",Edmonto,Canada,T6G 2C7,AB,13.86,14,Mark,Philips,Telus,"8210 111 ST NW",Edmonto,AB,Canada,T6G 2C7,+1 (780) 434-4554,+1 (780) 434-5565,mphilips12@shaw.ca,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
120,Are You Experienced?,94,Jimi Hendrix,"1,485",May This Be Love,Jimi Hendrix,"191,216","6,240,028",0.99,1,Rock,1,MPEG audio file,"1,967",0.99,1,0.99,362,2013-05-11 00:00:00,"8210 111 ST NW",Edmonto,Canada,T6G 2C7,AB,13.86,14,Mark,Philips,Telus,"8210 111 ST NW",Edmonto,AB,Canada,T6G 2C7,+1 (780) 434-4554,+1 (780) 434-5565,mphilips12@shaw.ca,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
115,Sex Machine,91,James Brow,"1,431",I'm Real,Full Force/James Brow,"334,236","11,183,457",0.99,14,R&B/Soul,1,MPEG audio file,"1,961",0.99,1,0.99,362,2013-05-11 00:00:00,"8210 111 ST NW",Edmonto,Canada,T6G 2C7,AB,13.86,14,Mark,Philips,Telus,"8210 111 ST NW",Edmonto,AB,Canada,T6G 2C7,+1 (780) 434-4554,+1 (780) 434-5565,mphilips12@shaw.ca,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
116,Emergency On Planet Earth,92,Jamiroquai,"1,440","Whatever It Is, I Just Ca't Stop","Jay Kay/Kay, Jay","247,222","8,249,453",0.99,1,Rock,1,MPEG audio file,"1,962",0.99,1,0.99,362,2013-05-11 00:00:00,"8210 111 ST NW",Edmonto,Canada,T6G 2C7,AB,13.86,14,Mark,Philips,Telus,"8210 111 ST NW",Edmonto,AB,Canada,T6G 2C7,+1 (780) 434-4554,+1 (780) 434-5565,mphilips12@shaw.ca,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
117,Synkronized,92,Jamiroquai,"1,449",Destitute Illusions,Derrick McKenzie/Jay Kay/Toby Smith,"340,218","11,452,651",0.99,14,R&B/Soul,1,MPEG audio file,"1,963",0.99,1,0.99,362,2013-05-11 00:00:00,"8210 111 ST NW",Edmonto,Canada,T6G 2C7,AB,13.86,14,Mark,Philips,Telus,"8210 111 ST NW",Edmonto,AB,Canada,T6G 2C7,+1 (780) 434-4554,+1 (780) 434-5565,mphilips12@shaw.ca,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
115,Sex Machine,91,James Brow,"1,422","Say It Loud, I'm Black And I'm Proud Pt.1",Alfred Ellis/James Brow,"167,392","5,478,117",0.99,14,R&B/Soul,1,MPEG audio file,"1,960",0.99,1,0.99,362,2013-05-11 00:00:00,"8210 111 ST NW",Edmonto,Canada,T6G 2C7,AB,13.86,14,Mark,Philips,Telus,"8210 111 ST NW",Edmonto,AB,Canada,T6G 2C7,+1 (780) 434-4554,+1 (780) 434-5565,mphilips12@shaw.ca,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
121,Surfing with the Alien (Remastered),95,Joe Satriani,"1,503",Lords of Karma,J. Satriani,"288,227","4,809,279",0.99,1,Rock,2,Protected AAC audio file,"1,969",0.99,1,0.99,362,2013-05-11 00:00:00,"8210 111 ST NW",Edmonto,Canada,T6G 2C7,AB,13.86,14,Mark,Philips,Telus,"8210 111 ST NW",Edmonto,AB,Canada,T6G 2C7,+1 (780) 434-4554,+1 (780) 434-5565,mphilips12@shaw.ca,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
119,Get Bor,93,JET,"1,467",Are You Gonna Be My Girl,C. Muncey/N. Cester,"213,890","6,992,324",0.99,4,Alternative & Punk,1,MPEG audio file,"1,965",0.99,1,0.99,362,2013-05-11 00:00:00,"8210 111 ST NW",Edmonto,Canada,T6G 2C7,AB,13.86,14,Mark,Philips,Telus,"8210 111 ST NW",Edmonto,AB,Canada,T6G 2C7,+1 (780) 434-4554,+1 (780) 434-5565,mphilips12@shaw.ca,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
120,Are You Experienced?,94,Jimi Hendrix,"1,494",The Wind Cries Mary,Jimi Hendrix,"200,463","6,540,638",0.99,1,Rock,1,MPEG audio file,"1,968",0.99,1,0.99,362,2013-05-11 00:00:00,"8210 111 ST NW",Edmonto,Canada,T6G 2C7,AB,13.86,14,Mark,Philips,Telus,"8210 111 ST NW",Edmonto,AB,Canada,T6G 2C7,+1 (780) 434-4554,+1 (780) 434-5565,mphilips12@shaw.ca,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
125,Living After Midnight,98,Judas Priest,"1,553",You've Got Another Thing Comi',,"305,162","9,962,558",0.99,3,Metal,1,MPEG audio file,"1,974",0.99,1,0.99,363,2013-05-19 00:00:00,"302 S 700 E",Salt Lake City,USA,"84102",UT,0.99,28,Julia,Barnett,,"302 S 700 E",Salt Lake City,UT,USA,"84102",+1 (801) 531-7272,,jubarnett@gmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
125,Living After Midnight,98,Judas Priest,"1,555",Freewheel Burning,,"265,952","8,713,599",0.99,3,Metal,1,MPEG audio file,"1,976",0.99,1,0.99,364,2013-06-01 00:00:00,"796 Dundas Street West",Toronto,Canada,M6J 1V1,O,1.98,29,Robert,Brow,,"796 Dundas Street West",Toronto,O,Canada,M6J 1V1,+1 (416) 363-8888,,robbrown@shaw.ca,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
125,Living After Midnight,98,Judas Priest,"1,554",Turbo Lover,,"335,542","11,068,866",0.99,3,Metal,1,MPEG audio file,"1,975",0.99,1,0.99,364,2013-06-01 00:00:00,"796 Dundas Street West",Toronto,Canada,M6J 1V1,O,1.98,29,Robert,Brow,,"796 Dundas Street West",Toronto,O,Canada,M6J 1V1,+1 (416) 363-8888,,robbrown@shaw.ca,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
125,Living After Midnight,98,Judas Priest,"1,557",Metal Meltdow,,"290,664","9,390,646",0.99,3,Metal,1,MPEG audio file,"1,977",0.99,1,0.99,365,2013-06-01 00:00:00,"194A Chain Lake Drive",Halifax,Canada,B3S 1C5,NS,1.98,31,Martha,Silk,,"194A Chain Lake Drive",Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
125,Living After Midnight,98,Judas Priest,"1,559",Diamonds And Rust (Live),,"219,350","7,163,147",0.99,3,Metal,1,MPEG audio file,"1,978",0.99,1,0.99,365,2013-06-01 00:00:00,"194A Chain Lake Drive",Halifax,Canada,B3S 1C5,NS,1.98,31,Martha,Silk,,"194A Chain Lake Drive",Halifax,NS,Canada,B3S 1C5,+1 (902) 450-0450,,marthasilk@gmail.com,Steve,Johnso,Sales Support Agent,2,1965-03-03 00:00:00,2003-10-17 00:00:00,"7727B 41 Ave",Calgary,AB,Canada,T3B 1Y7,"1 (780) 836-9987","1 (780) 836-9543",
126,Unplugged [Live],52,Kiss,"1,563",Plaster Caster,Gene Simmons,"198,060","6,528,719",0.99,1,Rock,1,MPEG audio file,"1,980",0.99,1,0.99,366,2013-06-02 00:00:00,"5112 48 Street",Yellowknife,Canada,X1A 1N6,NT,3.96,33,Ellie,Sulliva,,"5112 48 Street",Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
126,Unplugged [Live],52,Kiss,"1,565",Do You Love Me,"Paul Stanley, Bob Ezrin, Kim Fowley","193,619","6,343,111",0.99,1,Rock,1,MPEG audio file,"1,981",0.99,1,0.99,366,2013-06-02 00:00:00,"5112 48 Street",Yellowknife,Canada,X1A 1N6,NT,3.96,33,Ellie,Sulliva,,"5112 48 Street",Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
126,Unplugged [Live],52,Kiss,"1,567",Sure Know Something,"Paul Stanley, Vincent Poncia","254,354","8,375,190",0.99,1,Rock,1,MPEG audio file,"1,982",0.99,1,0.99,366,2013-06-02 00:00:00,"5112 48 Street",Yellowknife,Canada,X1A 1N6,NT,3.96,33,Ellie,Sulliva,,"5112 48 Street",Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
125,Living After Midnight,98,Judas Priest,"1,561",Tyrant (Live),,"282,253","9,190,536",0.99,3,Metal,1,MPEG audio file,"1,979",0.99,1,0.99,366,2013-06-02 00:00:00,"5112 48 Street",Yellowknife,Canada,X1A 1N6,NT,3.96,33,Ellie,Sulliva,,"5112 48 Street",Yellowknife,NT,Canada,X1A 1N6,+1 (867) 920-2233,,ellie.sullivan@shaw.ca,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
127,BBC Sessions [Disc 2] [Live],22,Led Zeppeli,"1,579",Since I've Been Loving You,John Paul Jones/Robert Plant,"416,365","13,471,959",0.99,1,Rock,1,MPEG audio file,"1,985",0.99,1,0.99,367,2013-06-03 00:00:00,Berger Straae 10,Frankfurt,Germany,"60316",,5.94,37,Fyn,Zimmerman,,Berger Straae 10,Frankfurt,,Germany,"60316",+49 069 40598889,,fzimmermann@yahoo.de,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
128,Coda,22,Led Zeppeli,"1,591",Ozone Baby,"Jimmy Page, Robert Plant","215,954","7,079,588",0.99,1,Rock,1,MPEG audio file,"1,988",0.99,1,0.99,367,2013-06-03 00:00:00,Berger Straae 10,Frankfurt,Germany,"60316",,5.94,37,Fyn,Zimmerman,,Berger Straae 10,Frankfurt,,Germany,"60316",+49 069 40598889,,fzimmermann@yahoo.de,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
128,Coda,22,Led Zeppeli,"1,587",We're Gonna Groove,Ben E.King/James Bethea,"157,570","5,180,975",0.99,1,Rock,1,MPEG audio file,"1,987",0.99,1,0.99,367,2013-06-03 00:00:00,Berger Straae 10,Frankfurt,Germany,"60316",,5.94,37,Fyn,Zimmerman,,Berger Straae 10,Frankfurt,,Germany,"60316",+49 069 40598889,,fzimmermann@yahoo.de,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
126,Unplugged [Live],52,Kiss,"1,571",I Still Love You,Paul Stanley,"369,815","12,086,145",0.99,1,Rock,1,MPEG audio file,"1,983",0.99,1,0.99,367,2013-06-03 00:00:00,Berger Straae 10,Frankfurt,Germany,"60316",,5.94,37,Fyn,Zimmerman,,Berger Straae 10,Frankfurt,,Germany,"60316",+49 069 40598889,,fzimmermann@yahoo.de,Jane,Peacock,Sales Support Agent,2,1973-08-29 00:00:00,2002-04-01 00:00:00,"1111 6 Ave SW",Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,
